FILE NAME,SITE NAME,SITE CODE,COUNTRY,CONTRIBUTOR (ABBREVIATED),CONTRIBUTOR (FULL),CONTRIBUTOR WEBSITE,CONTRIBUTOR CONTACT,ORGINATOR,ORIGINATOR WEBSITE,ORIGINATOR CONTACT,LATITUDE,LONGITUDE,COORDINATE SYSTEM,START DATE/TIME,END DATE/TIME,NUMBER OF YEARS,TIME ZONE HOURS,DATUM INFORMATION,INSTRUMENT,PRECISION,NULL VALUE,GAUGE TYPE,OVERALL RECORD QUALITY
southampton-sou-gbr-da_idh,Southampton,SOU,GBR,DA_IDH,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,  50.88390000,  -1.39310000,Unspecified,1935/01/01 00:00:00,1990/12/31 23:45:00,54,0,Admiralty Chart Datum (ACD) ,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
fort_hamilton_new_york_1-8517942-usa-da_sat,Fort_Hamilton_New_York_1,8517942,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.60666667, -74.03500000,NAD 27 (Presumed),1893/01/01 05:00:00,1937/01/01 04:00:00,44,0,NAVD-88,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
miami_beach-8723170-usa-da_sat,Miami_Beach,8723170,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  25.76830000, -80.13170000,Unspecified,1931/01/01 05:00:00,1975/01/01 04:00:00,42,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
portsmouth-ptm-gbr-da_idh,Portsmouth,PTM,GBR,DA_IDH,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,  50.80219400,  -1.11125000,Unspecified,1961/01/01 00:00:00,1990/12/31 23:00:00,30,0,Admiralty Chart Datum (ACD) ,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
devonport-dev-gbr-da_idh,Devonport,DEV,GBR,DA_IDH,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,  50.36838900,  -4.18525000,Unspecified,1961/01/01 00:00:00,1990/12/31 23:00:00,29,0,Admiralty Chart Datum (ACD) ,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
newhaven-nha-gbr-da_idh,Newhaven,NHA,GBR,DA_IDH,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,  50.78177800,   0.05702800,Unspecified,1942/01/01 00:00:00,1988/12/31 23:00:00,24,0,Admiralty Chart Datum (ACD) ,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
astoria_downtown-9439040-usa-da_sat,Astoria_Downtown,9439040,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  46.19011111,-123.82918611,Unspecified,1855/01/01 18:12:59,1876/10/31 07:13:00,22,0,NAVD-88,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
southport_north_carolina-8659084-usa-da_sat,Southport_North_Carolina,8659084,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  33.91500000, -78.01833333,NAD 83,1933/01/01 05:00:00,1954/12/31 05:00:00,22,0,Unknown; see NOAA station-page for Southport for 1933-1954 Sea-Level Data,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
sausalito-9414806-usa-da_sat,Sausalito,9414806,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  37.84900000,-122.48020000,Unspecified,1877/06/01 00:00:00,1897/12/31 23:00:00,21,0,San Francisco Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
sanfrancisco_fort_point-9414920-usa-da_sat,SanFrancisco_Fort_Point,9414920,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  37.80910000,-122.47040000,Unspecified,1858/07/02 21:00:00,1877/05/31 23:00:00,20,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
stockton_california-9414883-usa-da_sat,Stockton_California,9414883,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  37.95833333,-121.29000000,NAD 27,1933/01/01 08:00:00,1954/01/01 08:00:00,20,0,17.36 ft below Benchmark 1; Unknown tie to modern datum; contact NOAA for datum information,Unspecified,Unspecified,-99.9999,River,No obvious issues
pulpit_harbor-8414888-usa-da_sat,Pulpit_Harbor,8414888,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  44.15650000, -68.88620000,Unspecified,1870/01/01 04:35:00,1889/01/01 03:35:00,19,0,Staff of 1870,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
astoria_youngs_bay-9439026-usa-da_sat,Astoria_Youngs_Bay,9439026,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  46.17166667,-123.83472222,Unspecified,1931/03/01 08:00:00,1943/03/01 07:00:00,13,0,NAVD 88,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
boston_charlestown_navy_yard_massachussets-8443838-usa-da_sat,Boston_Charlestown_Navy_Yard_Massachussets,8443838,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  42.37166667, -71.05500000,NAD 83,1867/01/01 05:00:00,1877/01/01 04:00:00,11,0,NAVD-88,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
st_marys-stm-gbr-da_idh,St_Marys,STM,GBR,DA_IDH,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,Ivan D. Haigh,"https://ivanhaigh.com",I.D.Haigh@soton.ac.uk,  49.91783300,  -6.31713900,Unspecified,1968/01/01 00:00:00,1989/12/31 23:00:00,9,0,Admiralty Chart Datum (ACD) ,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
wilmington_north_carolina-8658120-usa-da_sat,Wilmington_North_Carolina,8658120,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  34.23333333, -77.95000000,NAD 27 (Presumed),1908/01/01 05:00:00,1912/02/29 04:00:00,5,0,Staff of 1908; subtract ~1.9 ft to approximate NAVD-88 to within 0.1ft,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
astoria_river_pilots_dock-9439040-usa-da_sat,Astoria_River_Pilots_Dock,9439040,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  46.19011111,-122.82918611,Unspecified,2015/10/01 00:00:00,2019/07/31 23:00:00,5,0,NAVD 88,Unspecified,Unspecified,-99.9999,River,No obvious issues
mayport-8720220-usa-da_sat,Mayport,8720220,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu],Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  30.39330000, -81.43170000,Unspecified,1895/01/01 05:00:00,1898/01/01 04:00:00,4,0,NAVD 88,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
portland-8418150-usa-da_sat,Portland,8418150,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  43.65833333, -70.24500000,Unspecified,1864/01/01 04:40:00,1866/01/01 03:40:00,3,0,NAVD 88,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
saint_george_new_york-8519112-usa-da_sat,Saint_George_New_York,8519112,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.64333333, -74.07333333,NAD 27 (Presumed),1917/01/01 04:40:00,1920/01/01 03:40:00,3,0,Unknown; contact NOAA,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
fort_hamilton_new_york_2-8517942-usa-da_sat,Fort_Hamilton_New_York_2,8517942,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.60666667, -74.03500000,NAD 27 (Presumed),1951/01/01 05:00:00,1953/01/01 04:00:00,3,0,Unknown; contact NOAA,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
port_newark_new_jersey-8530884-usa-da_sat,Port_Newark_New_Jersey,8530884,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.69000000, -74.13333333,NAD 27 (Presumed),1951/01/01 05:00:00,1954/01/01 04:00:00,3,0,Unknown; contact NOAA,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
eastport_maine-8410140-usa-da_sat,Eastport_Maine,8410140,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  44.90000000, -66.98333333,NAD 27 (Presumed),1862/01/01 04:28:00,1863/01/18 03:57:59,2,0,Staff of 1860,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
montclair_bridge_new_jersey-mbnj-usa-da_sat,Montclair_Bridge_New_Jersey,MBNJ,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.77666667, -74.15000000,NAD 83,1932/01/01 05:00:00,1933/01/01 04:00:00,2,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
gregory_avenue_new_jersey_1-ganj-usa-da_sat,Gregory_Avenue_New_Jersey_1,GANJ,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.85428333, -74.11959444,NAD 83,1939/01/01 05:00:00,1940/01/01 04:00:00,2,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
gregory_avenue_new_jersey_2-ganj-usa-da_sat,Gregory_Avenue_New_Jersey_2,GANJ,USA,DA_SAT,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,Stefan A. Talke,"https://ceenve.calpoly.edu/faculty/stalke",stalke@calpoly.edu,  40.85428333, -74.11959444,NAD 83,1957/12/09 06:00:00,1959/01/01 04:00:00,2,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
veracruz-250-mex-unam,Veracruz,250,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  19.19166667, -96.12333333,Unspecified,1952/10/01 00:00:00,2015/12/31 23:00:00,62,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
acapulco-316-mex-unam,Acapulco,316,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  16.83833333, -99.90333333,Unspecified,1952/01/01 00:00:00,2017/12/31 23:00:00,55,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
salina_cruz-394-mex-unam,Salina_Cruz,394,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  16.31833333, -95.19666667,Unspecified,1952/01/01 00:00:00,1995/12/31 23:00:00,40,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
progreso-402-mex-unam,Progreso,402,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  21.30333333, -89.66666667,Unspecified,1952/01/01 00:00:00,1994/12/31 23:00:00,36,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
guaymas-397-mex-unam,Guaymas,397,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  27.92166667,-110.88333333,Unspecified,1953/01/01 00:00:00,1995/12/31 23:00:00,34,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
mazatlan-673-mex-unam,Mazatlan,673,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  23.18166667,-106.42333333,Unspecified,1953/01/01 00:00:00,2017/12/31 23:00:00,33,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
coatzacoalcos-405-mex-unam,Coatzacoalcos,405,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  18.14333333, -94.41166667,Unspecified,1946/08/01 00:00:00,1993/12/31 23:00:00,32,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
ensenada-317-mex-unam,Ensenada,317,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  31.85500000,-116.63333333,Unspecified,1956/01/01 00:00:00,1991/12/31 23:00:00,32,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
cabo_san_lucas-034-mex-unam,Cabo_San_Lucas,034,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  22.88000000,-109.90833333,Unspecified,1973/01/01 00:00:00,2001/12/31 23:00:00,29,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
manzanillo-395-mex-unam,Manzanillo,395,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  19.05666667,-104.31833333,Unspecified,1953/01/01 12:00:00,1982/12/31 23:00:00,29,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
la_paz-671-mex-unam,La_paz,671,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  24.26666667,-110.33333333,Unspecified,1952/01/01 00:00:00,1983/12/31 23:00:00,26,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
puerto_angel-672-mex-unam,Puerto_Angel,672,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  15.66666667, -96.49166667,Unspecified,1962/01/01 00:00:00,2015/12/31 23:00:00,26,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues
tuxpan-404-mex-unam,Tuxpan,404,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  20.96833333, -97.31166667,Unspecified,1957/11/01 00:00:00,2013/12/31 23:00:00,25,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
alvarado-400-mex-unam,Alvarado,400,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  18.76616667, -95.75600000,Unspecified,1956/01/01 00:00:00,2016/12/31 23:00:00,24,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible datum and quality control issues
ciudad_del_carmen-403-mex-unam,Ciudad_del_Carmen,403,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  18.63666667, -91.83666667,Unspecified,1957/01/01 00:00:00,1991/12/31 23:00:00,22,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
topolobampo-676-mex-unam,Topolobampo,676,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  25.58666667,-109.05666667,Unspecified,1956/01/01 00:00:00,1994/12/31 23:00:00,22,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
isla_cedros-305-mex-unam,Isla_Cedros,305,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  28.04500000,-115.18333333,Unspecified,1976/01/01 00:00:00,1989/12/31 23:00:00,14,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
puerto_vallarta-393-mex-unam,Puerto_Vallarta,393,MEX,UNAM,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,Service Mareographic National Institute of Geophysics National Autonomous University of Mexico,"http://www.mareografico.unam.mx/portal/",mareografico@geofisica.unam.mx,  20.65833333,-105.24333333,Unspecified,1973/01/01 00:00:00,2014/12/31 23:00:00,14,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues
